Santipur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 6, 4, 4, 5]	27	-1
5-HT3_receptor_antagonist:drug_discovery_and_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 9, 2, 5]	26	6
Arsha_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 11, 2, 8]	26	16
Bally_Jagachha_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 10, 6, 5]	26	16
Bandwan_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 10, 4, 3]	26	8
Barjora_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 12, 4, 6]	26	18
Chanditala_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 5, 3, 6]	26	2
Galsi_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 6, 4, 11, 4]	26	12
Goalpokhar_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 7, 7, 8]	26	18
Hirbandh_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 8, 2, 7, 6]	26	4
Kaliachak_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 5, 1, 13]	26	12
Krishnanagar_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 2, 2, 10]	26	2
Life_stages_of_psychological_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[13, 2, 3, 5, 3]	26	-4
Mathabhanga_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 4, 2, 12]	26	10
Mayureswar_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 6, 1, 11]	26	10
Nabadwip_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 5, 2, 7]	26	2
Open_source_software_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 7, 3, 5]	26	4
Positive_youth_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[12, 3, 7, 1, 3]	26	-4
Revolution_(development_environment)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 6, 6, 4, 2]	26	-2
Udaynarayanpur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 6, 3, 7]	26	6
Bamangola_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 9, 3, 9]	25	17
Chandankiyari_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 9, 8, 1]	25	11
Contai_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 4, 5, 10, 5]	25	15
Hajipur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 6, 4, 10, 3]	25	9
Harishchandrapur_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 4, 2, 9, 9]	25	15
Khanakul_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 8, 4, 4]	25	7
Matiali_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 4, 1, 13]	25	11
Mohammad_Bazar_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 3, 1, 5, 7]	25	1
Motor_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 6, 5, 5]	25	7
Self-development_plan	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 1, 8, 4, 4]	25	7
Women's_education_and_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 8, 4, 6]	25	11
Andal_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 6, 9, 4, 4]	24	10
Binpur_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 9, 4, 6]	24	14
Bolpur_Sriniketan_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 8, 1, 10]	24	14
Habra_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 4, 3, 7]	24	4
Mandirbazar_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 3, 1, 9]	24	2
Millennium_development_goals	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 7, 6, 4]	24	10
Mirik_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 6, 2, 1, 8]	24	-2
Raniganj_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 6, 2, 4, 10]	24	8
Turbojet_development_at_the_RAE	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 6, 5, 3, 4]	24	0
Amta_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 1, 5, 3, 6]	23	5
Board_game_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 14, 3, 1]	23	13
Business_development_company	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 5, 5, 2]	23	1
Chanditala_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 5, 4, 1, 5]	23	-3
Chinsurah-Mogra_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 3, 5, 3, 4]	23	1
Dhupguri_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 2, 8, 5]	23	7
Jhalda_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 4, 13]	23	13
Majorganj_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 4, 2, 9]	23	7
Rangli_Rangliot_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 6, 1, 9]	23	9
Sitai_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 2, 3, 9]	23	5
System_development_methodology	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 5, 3, 5]	23	3
Baliapur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 10, 5, 1]	22	10
Bhangore_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 3, 2, 1, 5]	22	-6
Hariharpara_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 7, 7]	22	12
Mathabhanga_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 1, 1, 10]	22	2
Mekhliganj_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 5, 1, 10]	22	10
Murarai_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 1, 4, 9]	22	6
Ratua_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 4, 3, 7]	22	6
Sonarpur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 5, 5, 5]	22	8
Suti_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[12, 3, 2, 2, 3]	22	-8
Bagnan_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 1, 4, 2, 6]	21	3
Brisbane_Baylands_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 10, 1, 3]	21	7
Falakata_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 1, 11, 5]	21	13
Hungarian_development_bank	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 6, 5, 5]	21	11
Mobile_business_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 6, 3, 5]	21	7
Policy_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 2, 4, 4, 3]	21	1
Public_development_authority	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 8, 2, 2]	21	3
Ranaghat_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 5, 2, 5]	21	3
Shyampur_II_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[7, 3, 6, 5]	21	1
Agile_web_development	['20160601', '20160603', '20160604', '20160605']	[2, 10, 6, 2]	20	16
Al_wasl_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 10, 1, 1]	20	4
Bagnan_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 4, 4, 4]	20	4
Bhagawangola_I_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[7, 3, 5, 5]	20	0
Child_development_(disambiguation)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 3, 3, 6]	20	4
Delays_in_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 6, 3, 4, 4]	20	2
Eight_stages_of_psychosocial_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 6, 6, 2, 2]	20	0
Insect_development_during_storage	['20160601', '20160603', '20160604', '20160605']	[8, 4, 1, 7]	20	4
Jhargram_(community_development_block)	['20160601', '20160602', '20160604', '20160605']	[3, 5, 2, 10]	20	4
Magrahat_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 5, 2, 5]	20	4
Neglected_tropical_disease_research_and_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 5, 3, 2]	20	0
Rampurhat_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 8, 2, 5]	20	10
Simlapal_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 5, 1, 2, 4]	20	-6
Suti_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 6, 2, 1, 5]	20	-4
Diamond_Harbour_II_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[5, 2, 7, 5]	19	5
Driver_development_kit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 7, 3, 3]	19	7
Early_childhood_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 3, 1, 7]	19	3
Gangarampur_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 2, 8, 4]	19	9
Intellectual_and_developmental_disability_(IDD)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 8, 2]	19	5
Keshiari_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 4, 2, 4]	19	1
Magrahat_II_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[7, 3, 3, 6]	19	-1
Midtown_West_(commercial_development)	['20160601', '20160602', '20160603', '20160605']	[6, 5, 4, 4]	19	-3
Raina_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 2, 2, 7]	19	3
Suri_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 8, 3, 1, 4]	19	-3
Application_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 5, 1, 5]	18	4
Cultural_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 1, 3, 2]	18	-6
Godda_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 10, 2]	18	8
Karimpur_II_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[7, 3, 4, 4]	18	-2
Transit-proximate_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 2, 4, 2, 2]	18	-2
Barhait_(community_development_block)	['20160601', '20160602', '20160603', '20160604']	[2, 4, 7, 4]	17	5
Film_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 1, 4, 3]	17	-1
Lalganj_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 8]	17	3
Mandu_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 3, 2, 8]	17	9
Mobile_application_development_platform	['20160601', '20160602', '20160603', '20160605']	[4, 10, 2, 1]	17	-11
Aviation_and_missile_research_development_and_engineering_center	['20160603', '20160605']	[8, 8]	16	16
Bhagawangola_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 2, 2, 3]	16	-2
Bharatpur_II_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 3, 1, 5]	16	2
Bhawanipur_(community_development_block)	['20160602', '20160603', '20160604', '20160605']	[2, 12, 1, 1]	16	12
Bihariganj_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 8, 2, 2]	16	8
Dadi_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 3, 8, 2]	16	10
Game_development_(disambiguation)	['20160601', '20160603', '20160604', '20160605']	[3, 3, 4, 6]	16	10
Human_embryonic_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 2, 3, 3]	16	0
Learning_and_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 4, 1, 3]	16	0
Panskura_I_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[3, 2, 4, 7]	16	6
Patrasayer_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 1, 2, 5]	16	0
Raninagar_II_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[5, 2, 5, 4]	16	2
Tim_Cullen_(international_development)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 5, 2, 2]	16	2
Akbarpur_(community_development_block)	['20160601', '20160602', '20160603', '20160604']	[2, 2, 7, 4]	15	7
Android-app://org.wikipedia/http/en.m.wikipedia.org/wiki/Integrated_development_environment	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 5, 4, 3, 2]	15	3
Beldanga_I_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[5, 2, 3, 5]	15	1
Bishnugarh_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 8, 3, 1]	15	9
Canine_follicle_development	['20160603', '20160604']	[13, 2]	15	15
Canning_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 5, 1, 3]	15	3
Future_developments_in_City_of_Sunderland	['20160601', '20160602', '20160604', '20160605']	[3, 1, 7, 4]	15	7
Hunters_Point_Shipyard_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 2, 4, 3]	15	3
Joint_applications_development	['20160601', '20160602', '20160603', '20160604']	[4, 3, 5, 3]	15	1
Neurodevelopmental	['20160601', '20160603', '20160604', '20160605']	[4, 4, 5, 2]	15	7
Offshore_development_center	['20160602', '20160603', '20160604', '20160605']	[7, 4, 2, 2]	15	1
Potential_development_level	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 3, 3, 2]	15	1
Psychological_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 3, 4]	15	5
Rajnagar_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 3, 2, 6]	15	7
Scrum_(software_development	['20160601', '20160602', '20160603', '20160604']	[2, 8, 3, 2]	15	-5
Bucharest-Ilfov_(development_region)	['20160601', '20160603', '20160604', '20160605']	[5, 3, 2, 4]	14	4
Counter-development	['20160603', '20160604', '20160605']	[2, 10, 2]	14	14
Ichak_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[3, 2, 1, 8]	14	4
List_of_integrated_development_environments	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 4, 1, 3]	14	2
Local_development_scheme	['20160601', '20160603', '20160604', '20160605']	[4, 1, 2, 7]	14	6
Problem-oriented_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 1, 4, 3]	14	2
Raghunathganj_I_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 2, 1, 3]	14	-2
Salboni_(community_development_block)	['20160601', '20160602', '20160604', '20160605']	[3, 2, 5, 4]	14	4
Sonamukhi_(community_development_block)	['20160601', '20160602', '20160603', '20160605']	[3, 4, 1, 6]	14	0
Tehatta_I_(Community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 2, 3, 1]	14	-2
Timeline_of_employee_stock_ownership_plan_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 4, 1, 3]	14	2
Barrackpore_I_(Community_development_block)	['20160601', '20160602', '20160604', '20160605']	[6, 2, 4, 1]	13	-3
Biochemistry_of_breast_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 2, 3]	13	3
Biological_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 1, 3, 4]	13	3
Dallas_council_grants_$2.4m_for_southwest_center_redevelopment	['20160602']	[13]	13	-13
Dariapur_community_development_block	['20160602', '20160604', '20160605']	[3, 8, 2]	13	7
Economic_development_agency	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 1, 3]	13	-1
Gamhariya_(community_development_block)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 1, 8, 1]	13	7
Kohlberg's_theory_of_moral_development	['20160601', '20160603', '20160604']	[5, 5, 3]	13	3
Mahagama_(community_development_block)	['20160601', '20160602', '20160604', '20160605']	[2, 1, 3, 7]	13	7
Research-and-development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 1, 3, 2]	13	-1
Rural_cluster_development	['20160601', '20160603', '20160604', '20160605']	[4, 7, 1, 1]	13	5
SASid-_insurance_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 2, 1, 4]	13	1
Staff_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 5, 3, 1]	13	5
Thematic_development_of_Italian_Renaissance_painting	['20160601', '20160602', '20160603', '20160604']	[2, 4, 4, 3]	13	1
Youth-led_development	['20160601', '20160602', '20160603', '20160605']	[7, 2, 1, 3]	13	-5
Asian_development_bank	['20160602', '20160603']	[1, 11]	12	10
Bansihari_(community_development_block)	['20160603', '20160604', '20160605']	[8, 1, 3]	12	12
Chatra_(community_development_block)	['20160602', '20160604', '20160605']	[2, 9, 1]	12	8
Ghelardh_(community_development_block)	['20160602', '20160604', '20160605']	[2, 8, 2]	12	8
Human_resources_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 3, 2, 1]	12	0
Research_and_development_in_Ohio	['20160601', '20160602', '20160603', '20160605']	[5, 2, 3, 2]	12	-2
Sports-based_youth_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 2, 1, 1]	12	-4
Square_54_Redevelopment	['20160601', '20160602', '20160605']	[3, 8, 1]	12	-10
Waterfall_software_development	['20160601', '20160602', '20160603', '20160604']	[6, 2, 1, 3]	12	-4
Bbc_research_&_development	['20160603']	[11]	11	11
Sud-Vest_Oltenia_(development_region)	['20160601', '20160602', '20160603', '20160604']	[3, 3, 3, 2]	11	-1
Urban_redevelopment	['20160601', '20160602', '20160603', '20160604']	[5, 1, 2, 3]	11	-1
Barkatha_(community_development_block)	['20160601', '20160603', '20160604', '20160605']	[1, 7, 1, 1]	10	8
Director_of_development	['20160601', '20160602', '20160604', '20160605']	[2, 2, 1, 5]	10	2
Disorders_of_sexual_development	['20160601', '20160603', '20160604', '20160605']	[1, 5, 1, 3]	10	8
Mental_development	['20160601', '20160602', '20160604', '20160605']	[4, 2, 2, 2]	10	-2
Permanent_way:_historical_development	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 2, 1, 2]	10	0
Puraini_(community_development_block)	['20160601', '20160602', '20160605']	[7, 1, 2]	10	-6
Redevelopment_Authority_of_the_County_of_Washington	['20160601', '20160602', '20160603', '20160605']	[5, 2, 2, 1]	10	-4
South_Sinai_regional_development_programme	['20160601', '20160602', '20160604', '20160605']	[5, 2, 1, 2]	10	-4
Sumitomo_realty_&_development	['20160601']	[10]	10	-10
The_development_of_the_port_of_New-Orleans	['20160601', '20160603', '20160604', '20160605']	[4, 2, 1, 3]	10	2
