"//upload.wikimedia.org/wikipedia/commons/transcoded/8/87/Indonesia_and_Malaysia_Aikido_Demonstration_(Block_3.3)_at_WCG_2013.webm/Indonesia_and_Malaysia_Aikido_Demonstration_(Block_3.3)_at_WCG_2013.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[12, 8, 3, 6, 11]	40	0
"//upload.wikimedia.org/wikipedia/commons/transcoded/8/87/Indonesia_and_Malaysia_Aikido_Demonstration_(Block_3.3)_at_WCG_2013.webm/Indonesia_and_Malaysia_Aikido_Demonstration_(Block_3.3)_at_WCG_2013.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[12, 8, 3, 6, 11]	40	0
Chrome_(web_browser)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 10, 5, 10, 8]	40	6
Family:_the_web_series	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 7, 6, 12, 6]	40	8
2009_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 5, 13, 8, 7]	39	17
Harry_Daniel_Leinenweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 10, 12, 11, 2]	39	11
Magmi/web/magmi.php	['20160601', '20160602', '20160603', '20160604', '20160605']	[14, 4, 4, 1, 16]	39	3
Sanctuary_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 5, 4, 9, 10]	39	7
Twine_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 5, 9, 9, 7]	39	11
2002_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 12, 13, 3]	37	19
2006_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 13, 9, 5]	37	17
2008_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 10, 9, 7]	37	15
72_pattern_webbing	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 5, 12, 7, 5]	37	11
Reward_website	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 5, 6, 8, 8]	37	7
South_Korean_web_culture	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 8, 11, 4, 3]	37	-1
Trophic_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 8, 7, 9, 8]	37	11
2004_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 7, 12, 10, 3]	36	14
Segfault_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 8, 8, 3, 6]	36	-2
2012_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 12, 5, 9]	35	17
General_Protection_Fault_(webcomic)	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 3, 4, 15, 4]	35	11
Gram-negative_toe_web_infection	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 8, 5, 10, 7]	35	9
Hauptfeldwebel_(appointment)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 9, 4, 11, 4]	35	3
Open_source_web_application	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 9, 8, 8, 5]	35	7
What_If..._(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 6, 5, 6, 7]	35	1
Augmented_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 16, 5, 4]	34	16
Employee_self-service_(web-based_application)	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 13, 3, 5, 3]	34	-12
Kikar_HaShabbat_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 2, 4, 5, 13]	34	10
Shared_web_hosting	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 7, 3, 8, 6]	34	0
"//upload.wikimedia.org/wikipedia/commons/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/854px--Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm/Milky_way_-route_292_shiga_kusatsu_road-_1920x1080.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 12]	33	5
2005_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 11, 10, 4]	33	17
2010_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 12, 7, 7]	33	19
Coweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 6, 11, 8]	33	17
Guidestones_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 7, 6, 11, 2]	31	7
Emily_Chang_(web_designer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 7, 5, 11, 3]	30	8
Kwebbelcop	['20160601', '20160602', '20160603', '20160605']	[11, 14, 4, 1]	30	-20
Ragdollwebdav/	['20160603', '20160604', '20160605']	[7, 13, 10]	30	30
Takki_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 6, 5, 8, 3]	30	2
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/63/Charlie_in_Turkey_Pat_Sullivan_Keen_Cartoon_Corporation_1916_685703_FLM11263.ogv/Charlie_in_Turkey_Pat_Sullivan_Keen_Cartoon_Corporation_1916_685703_FLM11263.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 7, 3, 3, 9]	29	1
2012_Shwebo_earthquake	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 9, 10, 3]	29	15
Cobwebs	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 7, 5, 6, 6]	29	5
Metroweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 7, 6, 2, 7]	29	1
Ricochet_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 7, 3, 5, 7]	29	1
Sockweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 4, 6, 3, 6]	29	1
Comparison_of_SSL_certificates_for_web_servers	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 9, 3, 3, 7]	28	-2
Headstart_(web)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 4, 8, 10]	28	16
The_Cavanaughs_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 4, 3, 7]	28	0
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/64/A_New_Look_at_the_Apollo_11_Landing_Site.ogg/A_New_Look_at_the_Apollo_11_Landing_Site.ogg.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 6, 3, 2, 9]	27	1
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/64/A_New_Look_at_the_Apollo_11_Landing_Site.ogg/A_New_Look_at_the_Apollo_11_Landing_Site.ogg.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 6, 3, 2, 9]	27	1
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/64/A_New_Look_at_the_Apollo_11_Landing_Site.ogg/A_New_Look_at_the_Apollo_11_Landing_Site.ogg.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 6, 3, 2, 9]	27	1
2011_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 9, 6, 3]	27	9
Apache_(webserver)	['20160601', '20160603', '20160604', '20160605']	[22, 1, 2, 2]	27	-17
Francis_v._Resweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 12, 4, 4, 6]	27	1
Heineken_Tarwebok	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 5, 9, 2, 4]	27	3
Kataweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 3, 7, 10]	27	13
PubSub_(website)	['20160601', '20160602', '20160603', '20160605']	[11, 4, 6, 6]	27	-3
Sheldon_(webcomic)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 7, 6, 4, 2]	27	-3
Splash_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 8, 7, 3, 4]	27	1
Volareweb.com	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 6, 5, 3]	27	1
"//upload.wikimedia.org/wikipedia/commons/transcoded/c/cc/PWR_nuclear_power_plant_animation.ogv/PWR_nuclear_power_plant_animation.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 5, 5, 2, 4]	26	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/c/cc/PWR_nuclear_power_plant_animation.ogv/PWR_nuclear_power_plant_animation.ogv.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 5, 5, 2, 4]	26	-4
Hidden_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 8, 3, 5, 4]	26	-2
Kimo_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 4, 5, 10]	26	12
Saturnalia_(webcomic)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 3, 13, 3]	26	12
Tangle_web_spider	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 2, 4, 10]	26	6
Thrive_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 9, 4, 3, 2]	26	-8
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/f0/Aurora_Australis.ogv/Aurora_Australis.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 5, 2, 5]	25	-1
Apache_(web_server)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 6, 7, 4, 6]	25	9
Moola_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 2, 5, 4, 4]	25	1
Professional_web_designers	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 5, 4, 4, 6]	25	3
Spirit_of_Metal_webzine	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 7, 3, 3, 7]	25	1
The_BOBs_(weblog_award)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 3, 5, 5, 1]	25	-3
The_Fox_Nation_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 5, 7, 2]	25	3
Detrital_food_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 2, 5, 2, 5]	24	0
Lynx_(web_browser	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 16, 4, 1, 2]	24	-10
Mosaic_web_browser	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 3, 4]	24	-2
Tiny_web_servers	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 6, 6, 4, 4]	24	4
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Wikipedia_5_million_articles_milestone_video_November_2015.ogv/Wikipedia_5_million_articles_milestone_video_November_2015.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 5, 3, 4]	23	1
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Wikipedia_5_million_articles_milestone_video_November_2015.ogv/Wikipedia_5_million_articles_milestone_video_November_2015.ogv.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 5, 3, 4]	23	1
Akhak_gwebeom	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 10, 6, 1]	23	11
Christian_Scharnweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 3, 8, 5]	23	9
Freewebs	['20160601', '20160603', '20160604', '20160605']	[6, 7, 7, 3]	23	11
List_of_microcredit_lending_websites	['20160601', '20160603', '20160604', '20160605']	[5, 1, 6, 11]	23	13
Playback_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 2, 6, 4]	23	1
Sphere_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 7, 1, 3]	23	-1
Vulture_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 5, 2, 7]	23	5
"//upload.wikimedia.org/wikipedia/commons/4/4e/Plasma_globe_23s.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/a/a4/BBH_gravitational_lensing_of_gw150914.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Wikipedia_5_million_articles_milestone_video_November_2015.ogv/Wikipedia_5_million_articles_milestone_video_November_2015.ogv.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 4, 3, 4]	22	0
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.160p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.240p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
"//upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/BBH_gravitational_lensing_of_gw150914.webm/BBH_gravitational_lensing_of_gw150914.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 4, 4, 2, 3]	22	-4
BME_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 6, 3, 4, 6]	22	4
Eurodanceweb_Award	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 3, 8, 6]	22	12
Firefox_(web_browser)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 2, 9, 3]	22	6
Mida_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 5, 4, 2]	22	0
Roswell,_Texas_(webcomic)	['20160601', '20160602', '20160603', '20160604']	[7, 2, 8, 5]	22	4
Spoke_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 9, 1, 3, 2]	22	-10
Ubuweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 9, 7, 1]	22	12
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Plasma_globe_23s.webm/Plasma_globe_23s.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 4, 2, 3]	21	-3
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Wikipedia_5_million_articles_milestone_video_November_2015.ogv/Wikipedia_5_million_articles_milestone_video_November_2015.ogv.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 4, 3, 4]	21	1
"//upload.wikimedia.org/wikipedia/commons/transcoded/7/75/Feb_2011_Storm_Moves_Across_the_U.S.OGG/Feb_2011_Storm_Moves_Across_the_U.S.OGG.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 5, 4, 1, 4]	21	-3
"//upload.wikimedia.org/wikipedia/commons/transcoded/7/75/Feb_2011_Storm_Moves_Across_the_U.S.OGG/Feb_2011_Storm_Moves_Across_the_U.S.OGG.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 5, 4, 1, 4]	21	-3
Cooperative_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 2, 8, 9]	21	17
Cucumis_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 1, 12, 3]	21	11
Daweb_Constituency	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 8, 4]	21	9
Exhibit_(web_editing_tool)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 7, 8, 2]	21	13
Gingerbeer_(web_community)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 5, 6, 6]	21	13
Integrity_(web_agency)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 3, 1, 9]	21	5
King_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 8, 5, 2, 4]	21	1
Oregano_(web_browser)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 4, 4, 7]	21	9
"//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Plasma_globe_23s.webm/480px--Plasma_globe_23s.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 4, 2, 3]	20	-2
"//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/BBH_gravitational_lensing_of_gw150914.webm/854px--BBH_gravitational_lensing_of_gw150914.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 4, 2, 3]	20	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/93/Weeding.ogv/Weeding.ogv.360p.webm	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 4, 2, 3]	20	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/93/Weeding.ogv/Weeding.ogv.480p.webm	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 4, 2, 3]	20	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/fa/Atlantic_Ocean_to_Africa.ogv/Atlantic_Ocean_to_Africa.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 3, 2, 7]	20	4
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/fa/Atlantic_Ocean_to_Africa.ogv/Atlantic_Ocean_to_Africa.ogv.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 3, 2, 7]	20	4
6181_Bobweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 9, 3, 4]	20	12
Agile_web_development	['20160601', '20160603', '20160604', '20160605']	[2, 10, 6, 2]	20	16
Apache_webserver	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 9, 5, 1, 3]	20	-2
Ballast_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 9, 5, 1]	20	10
Cobweb_spider	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 3, 5, 2, 2]	20	-2
Deep_web_search	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 6, 7, 4]	20	14
Monster_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 7, 1, 3]	20	2
Nexaweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 7, 3, 3, 1]	20	-6
The_Blaze_(web_site)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 6, 3, 4]	20	6
The_Crew_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 3, 3, 3]	20	-2
"//upload.wikimedia.org/wikipedia/commons/9/94/Autism_spectrum_disorder_video.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/thumb/9/94/Autism_spectrum_disorder_video.webm/854px--Autism_spectrum_disorder_video.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
"//upload.wikimedia.org/wikipedia/commons/transcoded/9/94/Autism_spectrum_disorder_video.webm/Autism_spectrum_disorder_video.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 2, 7]	19	5
1999_webby_awards	['20160601', '20160603', '20160605']	[10, 1, 8]	19	-1
DPVweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 4, 8, 1]	19	7
David_Leinweber	['20160602', '20160603', '20160604', '20160605']	[4, 2, 11, 2]	19	11
Health_web_science	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 9, 2]	19	9
Laura_Landweber	['20160601', '20160602', '20160603', '20160605']	[6, 1, 5, 7]	19	5
Rufous-webbed_brilliant	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 5, 5, 1]	19	3
Swebus	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 5, 4, 2]	19	3
Deepweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 1, 7, 3]	18	4
In_the_Attic_(webcast)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 2, 7]	18	4
List_of_Offspring:_The_Nurses_webisodes	['20160601', '20160602', '20160604', '20160605']	[2, 1, 5, 10]	18	12
Morgan_webb	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 6, 4, 1]	18	4
Sedition_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 2, 5, 3]	18	2
The_Big_Issue_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 1, 1, 6, 1]	18	-2
The_League_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 5, 4, 2, 1]	18	-4
